Date,Open,High,Low,Close,Adj Close,Volume
1985-11-25,3.333464,3.362964,3.323631,3.362964,1.471578,2970794
1985-11-26,3.343298,3.362964,3.323631,3.323631,1.454367,3504698
1985-11-27,3.333464,3.343298,3.303965,3.313798,1.450064,2361890
1985-11-29,3.333464,3.333464,3.294132,3.303965,1.445761,1890274
1985-12-02,3.284298,3.294132,3.244965,3.244965,1.419943,1641119
1985-12-03,3.235132,3.264632,3.205632,3.264632,1.428549,2994947
1985-12-04,3.264632,3.323631,3.254799,3.323631,1.454367,3850465
1985-12-05,3.313798,3.421963,3.303965,3.382631,1.480183,9311540
1985-12-06,3.362964,3.382631,3.303965,3.323631,1.454367,4090722
1985-12-09,3.362964,3.402297,3.343298,3.392464,1.484486,6943294
1985-12-10,3.402297,3.520296,3.402297,3.500629,1.531819,5905995
1985-12-11,3.500629,3.569462,3.480963,3.530129,1.544726,5613619
1985-12-12,3.500629,3.569462,3.500629,3.520296,1.540424,4367843
1985-12-13,3.539962,3.569462,3.490796,3.510463,1.536121,3747498
1985-12-16,3.500629,3.648128,3.490796,3.579295,1.566239,7519148
1985-12-17,3.657961,3.657961,3.510463,3.559629,1.557635,8297122
1985-12-18,3.559629,3.608795,3.549795,3.579295,1.566239,5281836
1985-12-19,3.579295,3.579295,3.520296,3.539962,1.549029,5843706
1985-12-20,3.559629,3.579295,3.520296,3.579295,1.566239,4735220
1985-12-23,3.559629,3.559629,3.402297,3.402297,1.488789,2308499
1985-12-24,3.451463,3.480963,3.382631,3.431797,1.501698,1512728
1985-12-26,3.421963,3.500629,3.421963,3.480963,1.523212,1733917
1985-12-27,3.480963,3.559629,3.480963,3.539962,1.549029,1814002
1985-12-30,3.539962,3.559629,3.520296,3.539962,1.549029,1980530
1985-12-31,3.520296,3.549795,3.441630,3.441630,1.506001,3901313
1986-01-02,3.461296,3.490796,3.412130,3.471130,1.518910,4105976
1986-01-03,3.480963,3.559629,3.471130,3.549795,1.553333,4694542
1986-01-06,3.530129,3.608795,3.520296,3.589128,1.570544,4610642
1986-01-07,3.598962,3.716960,3.589128,3.687461,1.613572,7603047
1986-01-08,3.697294,3.756293,3.608795,3.648128,1.596361,10024683
1986-01-09,3.638295,3.667794,3.608795,3.618628,1.583452,7943729
1986-01-10,3.618628,3.628461,3.589128,3.598962,1.574846,3185627
1986-01-13,3.618628,3.628461,3.520296,3.520296,1.540424,2860200
1986-01-14,3.520296,3.539962,3.480963,3.510463,1.536121,3961059
1986-01-15,3.530129,3.579295,3.510463,3.549795,1.553333,4690728
1986-01-16,3.559629,3.589128,3.549795,3.579295,1.566239,2509349
1986-01-17,3.618628,3.648128,3.589128,3.608795,1.579150,3910211
1986-01-20,3.618628,3.618628,3.569462,3.589128,1.570544,2884353
1986-01-21,3.579295,3.608795,3.539962,3.589128,1.570544,2168667
1986-01-22,3.579295,3.579295,3.539962,3.539962,1.549029,2157226
1986-01-23,3.539962,3.539962,3.480963,3.510463,1.536121,1922054
1986-01-24,3.549795,3.579295,3.520296,3.579295,1.566239,4686914
1986-01-27,3.589128,3.598962,3.549795,3.569462,1.561938,5142004
1986-01-28,3.559629,3.598962,3.539962,3.598962,1.574846,6109387
1986-01-29,3.589128,3.628461,3.579295,3.628461,1.587755,5848791
1986-01-30,3.618628,3.648128,3.618628,3.648128,1.596361,1802562
1986-01-31,3.628461,3.687461,3.628461,3.687461,1.613572,3968686
1986-02-03,3.677627,3.874292,3.667794,3.864459,1.691024,9883580
1986-02-04,3.864459,3.952958,3.854626,3.933291,1.721144,11617497
1986-02-05,3.913625,3.943125,3.884125,3.913625,1.712538,11743346
1986-02-06,3.933291,4.031624,3.923458,3.992291,1.746962,7463215
1986-02-07,3.933291,4.061123,3.913625,4.061123,1.777081,7666607
1986-02-10,4.061123,4.139789,4.021790,4.100456,1.794292,6484391
1986-02-11,4.129956,4.139789,4.090623,4.110289,1.798595,3390290
1986-02-12,4.100456,4.100456,4.051290,4.061123,1.777081,2340279
1986-02-13,4.080790,4.100456,4.051290,4.090623,1.789991,2983506
1986-02-14,4.169289,4.169289,4.070957,4.169289,1.836776,10440366
1986-02-18,4.159456,4.218455,4.129956,4.179122,1.841107,10182312
1986-02-19,4.159456,4.179122,4.110289,4.110289,1.810783,3769108
1986-02-20,4.090623,4.169289,4.070957,4.169289,1.836776,4735220
1986-02-21,4.208622,4.238121,4.208622,4.228288,1.862767,6626766
1986-02-24,4.218455,4.238121,4.198789,4.238121,1.867099,2936472
1986-02-25,4.228288,4.228288,4.139789,4.139789,1.823779,2824606
1986-02-26,4.149622,4.159456,4.120123,4.139789,1.823779,2669520
1986-02-27,4.129956,4.198789,4.129956,4.198789,1.849771,4336063
1986-02-28,4.198789,4.218455,4.149622,4.188955,1.845439,6619138
1986-03-03,4.169289,4.188955,4.139789,4.188955,1.845439,3102999
1986-03-04,4.169289,4.188955,4.129956,4.129956,1.819447,3689022
1986-03-05,4.090623,4.100456,4.070957,4.090623,1.802119,4207672
1986-03-06,4.120123,4.228288,4.120123,4.208622,1.854104,3298764
1986-03-07,4.218455,4.228288,4.179122,4.228288,1.862767,2895794
1986-03-10,4.218455,4.218455,4.179122,4.198789,1.849771,1861037
1986-03-11,4.208622,4.424953,4.198789,4.385620,1.932080,5000901
1986-03-12,4.346287,4.375787,4.247955,4.247955,1.871431,5795401
1986-03-13,4.277454,4.326621,4.267621,4.306954,1.897422,3795803
1986-03-14,4.306954,4.326621,4.247955,4.306954,1.897422,2899607
1986-03-17,4.287288,4.287288,4.238121,4.277454,1.884428,2220786
1986-03-18,4.257788,4.257788,4.188955,4.208622,1.854104,3052151
1986-03-19,4.238121,4.238121,4.169289,4.188955,1.845439,2361890
1986-03-20,4.188955,4.228288,4.169289,4.188955,1.845439,5252598
1986-03-21,4.169289,4.188955,4.070957,4.070957,1.793456,12090383
1986-03-24,4.129956,4.169289,4.120123,4.159456,1.832443,6236507
1986-03-25,4.169289,4.198789,4.149622,4.188955,1.845439,6765326
1986-03-26,4.188955,4.218455,4.149622,4.169289,1.836776,5561500
1986-03-27,4.169289,4.228288,4.149622,4.198789,1.849771,5753451
1986-03-31,4.208622,4.228288,4.179122,4.218455,1.858435,3072490
1986-04-01,4.238121,4.238121,4.179122,4.188955,1.845439,4371657
1986-04-02,4.179122,4.198789,4.169289,4.188955,1.845439,3645802
1986-04-03,4.188955,4.238121,4.120123,4.129956,1.819447,2564010
1986-04-04,4.129956,4.159456,4.070957,4.070957,1.793456,9003910
1986-04-07,4.051290,4.051290,3.952958,4.031624,1.776128,3008930
1986-04-08,4.090623,4.110289,4.031624,4.070957,1.793456,4936070
1986-04-09,4.070957,4.129956,4.041457,4.051290,1.784791,4783526
1986-04-10,4.061123,4.100456,4.031624,4.051290,1.784791,2903421
1986-04-11,4.080790,4.110289,4.051290,4.080790,1.797787,6330576
1986-04-14,4.080790,4.090623,4.061123,4.080790,1.797787,1632221
1986-04-15,4.011957,4.031624,3.933291,4.002124,1.763131,8290766
1986-04-16,4.002124,4.041457,3.972624,4.021790,1.771795,9654764
1986-04-17,4.021790,4.208622,4.011957,4.159456,1.832443,5627602
1986-04-18,4.139789,4.208622,4.139789,4.179122,1.841107,2349178
1986-04-21,4.198789,4.218455,4.169289,4.188955,1.845439,4372928
1986-04-22,4.179122,4.188955,4.070957,4.110289,1.810783,4369114
1986-04-23,4.120123,4.129956,4.061123,4.090623,1.802119,6012776
1986-04-24,4.080790,4.090623,4.051290,4.051290,1.784791,4126315
1986-04-25,4.051290,4.070957,3.992291,4.031624,1.776128,5953030
1986-04-28,4.011957,4.070957,3.962791,4.041457,1.780459,3390290
1986-04-29,4.070957,4.090623,4.021790,4.051290,1.784791,4718694
1986-04-30,4.041457,4.041457,3.972624,3.972624,1.750135,10816641
1986-05-01,3.933291,3.972624,3.913625,3.943125,1.737138,5243700
1986-05-02,3.962791,3.982458,3.933291,3.962791,1.745803,3624191
1986-05-05,3.972624,3.982458,3.933291,3.982458,1.754467,3146220
1986-05-06,4.011957,4.031624,3.962791,3.972624,1.750135,4774627
1986-05-07,3.972624,3.972624,3.933291,3.952958,1.741471,1839426
1986-05-08,3.972624,3.992291,3.952958,3.982458,1.754467,2360618
1986-05-09,3.962791,3.962791,3.913625,3.933291,1.732808,7792456
1986-05-12,3.923458,3.943125,3.893958,3.893958,1.715479,2150870
1986-05-13,3.893958,3.903792,3.834959,3.884125,1.711147,6901345
1986-05-14,3.874292,3.884125,3.825126,3.874292,1.706815,4286486
1986-05-15,3.844792,3.854626,3.756293,3.815293,1.680822,7431435
1986-05-16,3.795626,3.815293,3.736627,3.766126,1.659162,8866620
1986-05-19,3.716960,3.756293,3.707127,3.716960,1.649562,2744521
1986-05-20,3.707127,3.746460,3.707127,3.736627,1.658290,3907669
1986-05-21,3.736627,3.766126,3.716960,3.726794,1.653926,10125108
1986-05-22,3.736627,3.795626,3.707127,3.756293,1.667017,4158095
1986-05-23,3.775960,3.913625,3.766126,3.815293,1.693201,2735622
1986-05-27,3.825126,3.893958,3.805459,3.893958,1.728112,2251295
1986-05-28,3.913625,3.992291,3.903792,3.962791,1.758660,4580134
1986-05-29,3.982458,4.011957,3.952958,3.992291,1.771752,1677984
1986-05-30,3.952958,3.992291,3.952958,3.972624,1.763024,2927574
1986-06-02,3.972624,4.031624,3.933291,3.972624,1.763024,3638174
1986-06-03,3.972624,3.972624,3.943125,3.962791,1.758660,2481382
1986-06-04,3.962791,3.982458,3.893958,3.913625,1.736841,4311910
1986-06-05,3.913625,3.933291,3.903792,3.933291,1.745568,3231390
1986-06-06,3.913625,3.933291,3.893958,3.893958,1.728112,3241560
1986-06-09,3.874292,3.874292,3.775960,3.785793,1.680109,3631818
1986-06-10,3.785793,3.854626,3.775960,3.825126,1.697565,3713175
1986-06-11,3.825126,3.854626,3.795626,3.815293,1.693201,2347906
1986-06-12,3.834959,3.844792,3.815293,3.834959,1.701929,1521626
1986-06-13,3.854626,3.972624,3.854626,3.972624,1.763024,3803430
1986-06-16,3.962791,3.972624,3.893958,3.913625,1.736841,4625897
1986-06-17,3.923458,3.923458,3.805459,3.805459,1.688836,3966144
1986-06-18,3.815293,3.815293,3.746460,3.766126,1.671382,6512358
1986-06-19,3.756293,3.805459,3.716960,3.756293,1.667017,10189939
1986-06-20,3.775960,3.874292,3.766126,3.874292,1.719385,8956875
1986-06-23,3.864459,3.864459,3.785793,3.795626,1.684473,3491986
1986-06-24,3.805459,3.874292,3.805459,3.844792,1.706292,6268287
1986-06-25,3.844792,3.884125,3.815293,3.834959,1.701929,6038200
1986-06-26,3.834959,3.864459,3.815293,3.825126,1.697565,6526341
1986-06-27,3.815293,3.854626,3.805459,3.815293,1.693201,6328034
1986-06-30,3.815293,3.893958,3.795626,3.893958,1.728112,2961896
1986-07-01,3.874292,3.884125,3.795626,3.805459,1.688836,3099186
1986-07-02,3.805459,3.815293,3.775960,3.795626,1.684473,3734786
1986-07-03,3.805459,3.913625,3.805459,3.854626,1.710657,7625929
1986-07-07,3.844792,3.844792,3.766126,3.775960,1.675745,4702169
1986-07-08,3.775960,3.775960,3.618628,3.677627,1.632105,8274241
1986-07-09,3.618628,3.618628,3.520296,3.569462,1.584104,9131030
1986-07-10,3.559629,3.579295,3.530129,3.579295,1.588467,5871673
1986-07-11,3.569462,3.569462,3.441630,3.461296,1.536100,11131898
1986-07-14,3.441630,3.500629,3.421963,3.431797,1.523008,8906027
1986-07-15,3.421963,3.451463,3.303965,3.343298,1.483733,13474720
1986-07-16,3.362964,3.382631,3.294132,3.313798,1.470641,6269558
1986-07-17,3.294132,3.372797,3.294132,3.362964,1.492461,3950890
1986-07-18,3.353131,3.382631,3.313798,3.382631,1.501189,6012776
1986-07-21,3.343298,3.382631,3.313798,3.362964,1.492461,2594519
1986-07-22,3.343298,3.471130,3.323631,3.441630,1.527372,7590335
1986-07-23,3.461296,3.559629,3.461296,3.549795,1.575375,9817478
1986-07-24,3.530129,3.549795,3.441630,3.451463,1.531736,5482686
1986-07-25,3.441630,3.480963,3.431797,3.451463,1.531736,2900878
1986-07-28,3.451463,3.480963,3.343298,3.421963,1.518644,4316995
1986-07-29,3.402297,3.412130,3.284298,3.284298,1.457549,3901313
1986-07-30,3.294132,3.294132,3.215466,3.264632,1.448822,5499211
1986-07-31,3.235132,3.294132,3.225299,3.235132,1.435730,5830994
1986-08-01,3.254799,3.274465,3.117133,3.166300,1.405183,5871673
1986-08-04,3.087634,3.205632,3.087634,3.136800,1.392091,6793293
1986-08-05,3.146633,3.205632,3.146633,3.176133,1.409547,5944131
1986-08-06,3.166300,3.205632,3.166300,3.185966,1.413909,3450037
1986-08-07,3.176133,3.284298,3.176133,3.254799,1.444458,5238615
1986-08-08,3.264632,3.284298,3.235132,3.264632,1.448822,2801725
1986-08-11,3.303965,3.372797,3.303965,3.353131,1.488097,4557252
1986-08-12,3.412130,3.510463,3.372797,3.490796,1.549192,12506066
1986-08-13,3.500629,3.559629,3.480963,3.520296,1.562284,5397515
1986-08-14,3.598962,3.598962,3.559629,3.589128,1.592831,5771248
1986-08-15,3.589128,3.598962,3.539962,3.559629,1.579739,3486902
1986-08-18,3.618628,3.638295,3.559629,3.618628,1.618441,6760242
1986-08-19,3.618628,3.628461,3.589128,3.589128,1.605247,5080986
1986-08-20,3.579295,3.618628,3.559629,3.598962,1.609646,3711904
1986-08-21,3.579295,3.589128,3.520296,3.520296,1.574462,3444952
1986-08-22,3.520296,3.579295,3.441630,3.579295,1.600849,4009365
1986-08-25,3.559629,3.579295,3.539962,3.559629,1.592054,2658079
1986-08-26,3.559629,3.638295,3.539962,3.589128,1.605247,3742413
1986-08-27,3.598962,3.648128,3.579295,3.648128,1.631635,3246645
1986-08-28,3.648128,3.667794,3.608795,3.638295,1.627236,2752148
1986-08-29,3.618628,3.628461,3.579295,3.608795,1.614043,2017394
1986-09-02,3.598962,3.667794,3.569462,3.618628,1.618441,4292842
1986-09-03,3.579295,3.608795,3.559629,3.569462,1.596451,2560197
1986-09-04,3.677627,3.766126,3.648128,3.716960,1.662420,6096675
1986-09-05,3.677627,3.716960,3.598962,3.598962,1.609646,5795401
1986-09-08,3.579295,3.707127,3.569462,3.677627,1.644829,3910211
1986-09-09,3.677627,3.707127,3.638295,3.638295,1.627236,3150034
1986-09-10,3.657961,3.667794,3.569462,3.598962,1.609646,3696650
1986-09-11,3.618628,3.618628,3.441630,3.471130,1.552473,4971663
1986-09-12,3.362964,3.362964,3.225299,3.303965,1.477707,10297991
1986-09-15,3.343298,3.372797,3.264632,3.353131,1.499696,4653863
1986-09-16,3.382631,3.382631,3.303965,3.333464,1.490900,5988623
1986-09-17,3.323631,3.353131,3.294132,3.294132,1.473308,4531828
1986-09-18,3.313798,3.343298,3.284298,3.343298,1.495299,4769542
1986-09-19,3.323631,3.362964,3.294132,3.343298,1.495299,4315724
1986-09-22,3.343298,3.490796,3.343298,3.480963,1.556870,4951324
1986-09-23,3.510463,3.539962,3.480963,3.530129,1.578860,6186930
1986-09-24,3.510463,3.530129,3.490796,3.510463,1.570065,3231390
1986-09-25,3.510463,3.510463,3.343298,3.382631,1.512890,4147926
1986-09-26,3.343298,3.402297,3.343298,3.362964,1.504094,1913156
1986-09-29,3.343298,3.362964,3.323631,3.343298,1.495299,2330110
1986-09-30,3.362964,3.382631,3.303965,3.323631,1.486502,4913188
1986-10-01,3.343298,3.412130,3.323631,3.382631,1.512890,4913188
1986-10-02,3.412130,3.412130,3.343298,3.343298,1.495299,3915296
1986-10-03,3.323631,3.372797,3.323631,3.362964,1.504094,3983941
1986-10-06,3.353131,3.402297,3.353131,3.382631,1.512890,1666543
1986-10-07,3.382631,3.382631,3.313798,3.343298,1.495299,2178837
1986-10-08,3.333464,3.392464,3.313798,3.362964,1.504094,3521224
1986-10-09,3.382631,3.421963,3.343298,3.353131,1.499696,3786905
1986-10-10,3.343298,3.372797,3.264632,3.294132,1.473308,12153943
1986-10-13,3.284298,3.284298,3.146633,3.185966,1.424932,9220014
1986-10-14,3.176133,3.205632,3.156466,3.195799,1.429330,6200914
1986-10-15,3.225299,3.382631,3.225299,3.362964,1.504094,4212757
1986-10-16,3.382631,3.392464,3.343298,3.362964,1.504094,3235204
1986-10-17,3.343298,3.343298,3.313798,3.323631,1.486502,2199176
1986-10-20,3.303965,3.313798,3.244965,3.264632,1.460115,2260194
1986-10-21,3.274465,3.284298,3.244965,3.274465,1.464513,2626299
1986-10-22,3.244965,3.244965,3.107300,3.146633,1.407340,12966240
1986-10-23,3.185966,3.244965,3.146633,3.225299,1.442524,13983200
1986-10-24,3.244965,3.294132,3.215466,3.284298,1.468911,6667444
1986-10-27,3.284298,3.313798,3.264632,3.294132,1.473308,5641586
1986-10-28,3.294132,3.431797,3.294132,3.362964,1.504094,8767466
1986-10-29,3.382631,3.431797,3.362964,3.362964,1.504094,5533534
1986-10-30,3.382631,3.421963,3.372797,3.392464,1.517289,8228478
1986-10-31,3.382631,3.392464,3.353131,3.372797,1.508492,2839861
1986-11-03,3.382631,3.392464,3.353131,3.372797,1.508492,4023348
1986-11-04,3.353131,3.392464,3.333464,3.392464,1.517289,2875454
1986-11-05,3.372797,3.559629,3.362964,3.559629,1.592054,10257313
1986-11-06,3.549795,3.559629,3.510463,3.559629,1.592054,5586924
1986-11-07,3.549795,3.608795,3.510463,3.598962,1.609646,6456425
1986-11-10,3.598962,3.598962,3.539962,3.589128,1.605247,3335629
1986-11-11,3.549795,3.579295,3.539962,3.579295,1.600849,3080118
1986-11-12,3.569462,3.579295,3.530129,3.559629,1.592054,2649181
1986-11-13,3.559629,3.569462,3.490796,3.500629,1.565665,2694944
1986-11-14,3.510463,3.628461,3.480963,3.608795,1.614043,5603450
1986-11-17,3.569462,3.598962,3.539962,3.569462,1.608725,7089482
1986-11-18,3.549795,3.569462,3.421963,3.441630,1.551112,4641151
1986-11-19,3.441630,3.471130,3.402297,3.431797,1.546681,3856821
1986-11-20,3.451463,3.480963,3.431797,3.480963,1.568839,4259791
1986-11-21,3.500629,3.559629,3.490796,3.520296,1.586566,5828452
1986-11-24,3.530129,3.569462,3.510463,3.539962,1.595430,4496234
1986-11-25,3.530129,3.539962,3.461296,3.539962,1.595430,4666575
1986-11-26,3.539962,3.559629,3.451463,3.480963,1.568839,4967850
1986-11-28,3.510463,3.520296,3.480963,3.510463,1.582135,2872912
1986-12-01,3.500629,3.500629,3.471130,3.500629,1.577702,3756396
1986-12-02,3.530129,3.608795,3.520296,3.598962,1.622021,5947945
1986-12-03,3.579295,3.657961,3.559629,3.559629,1.604292,6826344
1986-12-04,3.549795,3.608795,3.549795,3.579295,1.613156,3286052
1986-12-05,3.579295,3.618628,3.520296,3.530129,1.590997,2900878
1986-12-08,3.559629,3.589128,3.520296,3.559629,1.604292,2605960
1986-12-09,3.589128,3.716960,3.559629,3.589128,1.617588,10337398
1986-12-10,3.589128,3.716960,3.589128,3.716960,1.675200,12450133
1986-12-11,3.716960,3.775960,3.667794,3.726794,1.679634,11093762
1986-12-12,3.766126,3.766126,3.667794,3.687461,1.661906,5515737
1986-12-15,3.677627,3.677627,3.608795,3.657961,1.648610,10127650
1986-12-16,3.667794,3.707127,3.638295,3.697294,1.666338,11735718
1986-12-17,3.707127,3.707127,3.657961,3.667794,1.653043,4072925
1986-12-18,3.677627,3.677627,3.628461,3.667794,1.653043,5154716
1986-12-19,3.687461,3.736627,3.618628,3.736627,1.684064,9331879
1986-12-22,3.736627,3.736627,3.677627,3.726794,1.679634,5421668
1986-12-23,3.726794,3.746460,3.648128,3.677627,1.657474,5069546
1986-12-24,3.677627,3.726794,3.677627,3.716960,1.675200,2625028
1986-12-26,3.697294,3.716960,3.677627,3.707127,1.670771,649583
1986-12-29,3.716960,3.716960,3.667794,3.687461,1.661906,2646638
1986-12-30,3.687461,3.707127,3.638295,3.657961,1.648610,3532665
1986-12-31,3.638295,3.648128,3.598962,3.618628,1.630884,5864046
1987-01-02,3.618628,3.677627,3.608795,3.677627,1.657474,1796206
1987-01-05,3.687461,3.736627,3.657961,3.716960,1.675200,4819119
1987-01-06,3.736627,3.815293,3.716960,3.756293,1.692928,10510282
1987-01-07,3.736627,3.805459,3.726794,3.795626,1.710655,6727190
1987-01-08,3.834959,3.834959,3.775960,3.834959,1.728382,6064895
1987-01-09,3.815293,3.834959,3.775960,3.785793,1.706224,4875052
1987-01-12,3.785793,3.785793,3.736627,3.746460,1.688496,4828018
1987-01-13,3.716960,3.746460,3.716960,3.746460,1.688496,4155553
1987-01-14,3.775960,3.874292,3.746460,3.805459,1.715087,9703070
1987-01-15,3.874292,3.913625,3.834959,3.913625,1.763836,10797573
1987-01-16,3.923458,3.962791,3.874292,3.874292,1.746109,8206867
1987-01-19,3.864459,3.874292,3.815293,3.834959,1.728382,4946239
1987-01-20,3.893958,3.913625,3.874292,3.913625,1.763836,6311508
1987-01-21,3.864459,3.933291,3.864459,3.893958,1.754972,7271264
1987-01-22,3.903792,3.933291,3.795626,3.854626,1.737246,14491680
1987-01-23,3.874292,3.933291,3.815293,3.825126,1.723951,13474720
1987-01-26,3.815293,3.815293,3.775960,3.775960,1.701792,6171676
1987-01-27,3.785793,3.923458,3.756293,3.864459,1.741677,8545006
1987-01-28,3.893958,3.913625,3.874292,3.884125,1.750541,8204325
1987-01-29,3.893958,3.923458,3.884125,3.903792,1.759405,5992437
1987-01-30,3.913625,3.913625,3.864459,3.884125,1.750541,5463618
1987-02-02,3.884125,3.884125,3.834959,3.854626,1.737246,10773420
1987-02-03,3.854626,3.874292,3.825126,3.825126,1.723951,7875084
1987-02-04,3.854626,3.864459,3.834959,3.854626,1.737246,6713207
1987-02-05,3.913625,3.962791,3.893958,3.962791,1.785994,7981865
1987-02-06,3.982458,4.051290,3.972624,4.011957,1.808155,7164483
1987-02-09,4.021790,4.061123,3.982458,3.992291,1.799290,5928877
1987-02-10,4.011957,4.061123,3.913625,3.952958,1.781564,7039906
1987-02-11,3.943125,3.972624,3.933291,3.962791,1.785994,4118688
1987-02-12,4.002124,4.051290,3.952958,4.011957,1.808155,6958549
1987-02-13,4.031624,4.061123,3.992291,4.031624,1.829573,7366604
1987-02-17,4.080790,4.129956,4.061123,4.129956,1.874197,5931419
1987-02-18,4.208622,4.218455,4.080790,4.129956,1.874197,8392462
1987-02-19,4.159456,4.159456,3.982458,4.080790,1.851885,7337366
1987-02-20,4.061123,4.198789,4.051290,4.198789,1.905433,10439094
1987-02-23,4.218455,4.238121,4.149622,4.218455,1.914358,7669150
1987-02-24,4.238121,4.277454,4.179122,4.267621,1.936669,7904322
1987-02-25,4.287288,4.316787,4.228288,4.267621,1.936669,5271666
1987-02-26,4.287288,4.287288,4.218455,4.257788,1.932208,7603047
1987-02-27,4.277454,4.306954,4.267621,4.297121,1.950057,3040710
1987-03-02,4.297121,4.306954,4.228288,4.228288,1.918821,4364030
1987-03-03,4.218455,4.228288,4.110289,4.110289,1.865272,5538618
1987-03-04,4.169289,4.228288,4.139789,4.208622,1.909896,4236910
1987-03-05,4.238121,4.277454,4.218455,4.228288,1.918821,4778441
1987-03-06,4.306954,4.306954,4.169289,4.188955,1.900970,7160670
1987-03-09,4.208622,4.208622,4.061123,4.090623,1.856347,5584382
1987-03-10,4.110289,4.129956,4.080790,4.090623,1.856347,4828018
1987-03-11,4.120123,4.208622,4.090623,4.179122,1.896508,6226338
1987-03-12,4.179122,4.188955,4.129956,4.149622,1.883121,2706385
1987-03-13,4.179122,4.188955,4.139789,4.149622,1.883121,2550027
1987-03-16,4.139789,4.159456,4.100456,4.139789,1.878659,4015721
1987-03-17,4.120123,4.267621,4.070957,4.179122,1.896508,6317864
1987-03-18,4.218455,4.218455,4.120123,4.149622,1.883121,4352589
1987-03-19,4.139789,4.159456,4.100456,4.159456,1.887584,4123773
1987-03-20,4.169289,4.198789,4.129956,4.159456,1.887584,6377610
1987-03-23,4.159456,4.188955,4.110289,4.129956,1.874197,6847954
1987-03-24,4.129956,4.139789,4.070957,4.110289,1.865272,5769977
1987-03-25,4.139789,4.149622,4.100456,4.110289,1.865272,5159801
1987-03-26,4.110289,4.120123,4.051290,4.061123,1.842960,5440736
1987-03-27,4.051290,4.061123,3.893958,3.903792,1.771562,8349242
1987-03-30,3.716960,3.834959,3.638295,3.825126,1.735864,7631014
1987-03-31,3.874292,4.002124,3.874292,4.002124,1.816186,6310237
1987-04-01,3.952958,4.002124,3.933291,3.982458,1.807261,5458533
1987-04-02,4.002124,4.011957,3.923458,3.923458,1.780488,3333086
1987-04-03,3.943125,4.051290,3.923458,4.041457,1.834036,4989460
1987-04-06,4.090623,4.110289,4.041457,4.070957,1.847421,4010636
1987-04-07,4.070957,4.100456,4.011957,4.021790,1.825111,3743684
1987-04-08,3.992291,4.002124,3.825126,3.913625,1.776025,8373394
1987-04-09,3.943125,3.952958,3.766126,3.825126,1.735864,9166623
1987-04-10,3.815293,3.893958,3.785793,3.844792,1.744787,3661056
1987-04-13,3.844792,3.864459,3.775960,3.785793,1.718014,5194123
1987-04-14,3.775960,3.795626,3.697294,3.726794,1.691239,7868728
1987-04-15,3.746460,3.775960,3.579295,3.687461,1.673390,8429327
1987-04-16,3.716960,3.746460,3.657961,3.677627,1.668927,10406043
1987-04-20,3.697294,3.697294,3.579295,3.638295,1.651078,6657274
1987-04-21,3.618628,3.677627,3.569462,3.648128,1.655541,5420397
1987-04-22,3.657961,3.657961,3.530129,3.569462,1.619842,8789077
1987-04-23,3.559629,3.608795,3.461296,3.589128,1.628767,13983200
1987-04-24,3.539962,3.569462,3.500629,3.520296,1.597530,6066166
1987-04-27,3.510463,3.539962,3.421963,3.500629,1.588605,12066230
1987-04-28,3.539962,3.559629,3.510463,3.520296,1.597530,5257683
1987-04-29,3.530129,3.618628,3.520296,3.608795,1.637690,4920815
1987-04-30,3.608795,3.667794,3.589128,3.638295,1.651078,3737328
1987-05-01,3.648128,3.697294,3.618628,3.667794,1.664465,5238615
1987-05-04,3.657961,3.707127,3.648128,3.697294,1.677852,6113201
1987-05-05,3.726794,3.795626,3.726794,3.766126,1.709089,7065330
1987-05-06,3.746460,3.775960,3.736627,3.756293,1.704627,7306858
1987-05-07,3.795626,3.815293,3.746460,3.756293,1.704627,4384369
1987-05-08,3.726794,3.756293,3.648128,3.677627,1.668927,3842838
1987-05-11,3.716960,3.785793,3.716960,3.736627,1.695701,6479306
1987-05-12,3.746460,3.785793,3.716960,3.785793,1.718014,2912319
1987-05-13,3.795626,3.825126,3.775960,3.805459,1.726938,4011907
1987-05-14,3.844792,3.844792,3.766126,3.766126,1.709089,3119525
1987-05-15,3.697294,3.736627,3.598962,3.648128,1.655541,7435249
1987-05-18,3.638295,3.648128,3.579295,3.638295,1.663634,4187333
1987-05-19,3.657961,3.687461,3.638295,3.657961,1.672627,5171242
1987-05-20,3.628461,3.648128,3.539962,3.589128,1.641153,5147089
1987-05-21,3.598962,3.618628,3.559629,3.589128,1.641153,4562337
1987-05-22,3.598962,3.697294,3.589128,3.697294,1.690611,3331815
1987-05-26,3.716960,3.766126,3.697294,3.736627,1.708597,3054694
1987-05-27,3.736627,3.815293,3.716960,3.775960,1.726583,2702571
1987-05-28,3.756293,3.766126,3.657961,3.667794,1.677123,2866556
1987-05-29,3.687461,3.687461,3.549795,3.579295,1.636655,4989460
1987-06-01,3.618628,3.648128,3.589128,3.589128,1.641153,3427155
1987-06-02,3.598962,3.618628,3.559629,3.598962,1.645650,3729701
1987-06-03,3.638295,3.648128,3.579295,3.618628,1.654641,3406816
1987-06-04,3.628461,3.677627,3.618628,3.677627,1.681619,2370788
1987-06-05,3.687461,3.697294,3.608795,3.618628,1.654641,3102999
1987-06-08,3.648128,3.707127,3.628461,3.677627,1.681619,1751714
1987-06-09,3.726794,3.746460,3.697294,3.716960,1.699604,3901313
